region,code,regex
日本-久慈(固定),81,^0?194\d{6}$
日本-岩手(固定),81,^0?195\d{6}$
日本-水泽/北上(固定),81,^0?197\d{6}$
日本-花卷/远野(固定),81,^0?198\d{6}$
日本-仙台(固定),81,^0?22\d{7}$
日本-挾間町(固定),81,^0?220\d{6}$
日本-岩沼(固定),81,^0?223\d{6}$
日本-大河原町/白石(固定),81,^0?224\d{6}$
日本-石卷(固定),81,^0?225\d{6}$
日本-气仙沼(固定),81,^0?226\d{6}$
日本-月舘町(固定),81,^0?228\d{6}$
日本-古川(固定),81,^0?229\d{6}$
日本-山形(固定),81,^0?23\d{7}$
日本-新庄(固定),81,^0?233\d{6}$
日本-酒田(固定),81,^0?234\d{6}$
日本-鹤冈(固定),81,^0?235\d{6}$
日本-寒河江/村山(固定),81,^0?237\d{6}$
日本-米泽/长井(固定),81,^0?238\d{6}$
日本-福岛(固定),81,^0?24\d{7}$
日本-富冈町(固定),81,^0?240\d{6}$
日本-喜多方/田岛町/会津山口(固定),81,^0?241\d{6}$
日本-会津若松(固定),81,^0?242\d{6}$
日本-二本松(固定),81,^0?243\d{6}$
日本-原町(固定),81,^0?244\d{6}$
日本-磐城(固定),81,^0?246\d{6}$
日本-石川县/三春町(固定),81,^0?247\d{6}$
日本-须贺川/白川村(固定),81,^0?248\d{6}$
日本-新潟(固定),81,^0?25\d{7}$
日本-新津(固定),81,^0?250\d{6}$
日本-新发田/村上/津川町(固定),81,^0?254\d{6}$
日本-荒井(固定),81,^0?255\d{6}$
日本-卷町/三条(固定),81,^0?256\d{6}$
日本-柏崎(固定),81,^0?257\d{6}$
日本-长冈(固定),81,^0?258\d{6}$
日本-佐渡(固定),81,^0?259\d{6}$
日本-长野(固定),81,^0?26\d{7}$
日本-阿南町(固定),81,^0?260\d{6}$
日本-大町(固定),81,^0?261\d{6}$
日本-松本(固定),81,^0?263\d{6}$
日本-木曾福岛(固定),81,^0?264\d{6}$
日本-伊那/饭田(固定),81,^0?265\d{6}$
日本-诹访(固定),81,^0?266\d{6}$
日本-小诸/佐久(固定),81,^0?267\d{6}$
日本-上田(固定),81,^0?268\d{6}$
日本-中野区/饭山(固定),81,^0?269\d{6}$
日本-前桥/高崎(固定),81,^0?27\d{7}$
日本-伊势崎(固定),81,^0?270\d{6}$
日本-富冈町/藤冈(固定),81,^0?274\d{6}$
日本-大田区(固定),81,^0?276\d{6}$
日本-桐生(固定),81,^0?277\d{6}$
日本-沼田(固定),81,^0?278\d{6}$
日本-涩川/长野原町(固定),81,^0?279\d{6}$
日本-宇都宫(固定),81,^0?28\d{7}$
日本-古川(固定),81,^0?280\d{6}$
日本-栃木(固定),81,^0?282\d{6}$
日本-佐野(固定),81,^0?283\d{6}$
日本-室町幕府(固定),81,^0?284\d{6}$
日本-真冈/小山(固定),81,^0?285\d{6}$
日本-黑矶/大田原/鸟山町(固定),81,^0?287\d{6}$
日本-今市(固定),81,^0?288\d{6}$
日本-鹿沼(固定),81,^0?289\d{6}$
日本-水户/土浦(固定),81,^0?29\d{7}$
日本-鉾田(固定),81,^0?291\d{6}$
日本-高萩(固定),81,^0?293\d{6}$
日本-常陆太田(固定),81,^0?294\d{6}$
日本-常陆大宫/大子町(固定),81,^0?295\d{6}$
日本-笠间/下馆(固定),81,^0?296\d{6}$
日本-龙崎/常总(固定),81,^0?297\d{6}$
日本-石冈/潮来(固定),81,^0?299\d{6}$
日本-东京(固定),81,^0?3\d{8}$
日本-所泽/柏市/鸭川(固定),81,^0?4\d{8}$
日本-国分寺/武藏野/立川(固定),81,^0?42\d{7}$
日本-武藏野(固定),81,^0?422\d{6}$
日本-青梅(固定),81,^0?428\d{6}$
日本-千叶县(固定),81,^0?43\d{7}$
日本-市川(固定),81,^0?436\d{6}$
日本-木更津(固定),81,^0?438\d{6}$
日本-木更津(固定),81,^0?439\d{6}$
日本-川崎(固定),81,^0?44\d{7}$
日本-横滨(固定),81,^0?45\d{7}$
日本-厚木/横须贺(固定),81,^0?46\d{7}$
日本-小田原(固定),81,^0?460\d{6}$
日本-平冢(固定),81,^0?463\d{6}$
日本-小田原(固定),81,^0?465\d{6}$
日本-藤泽(固定),81,^0?466\d{6}$
日本-藤泽(固定),81,^0?467\d{6}$
日本-市川/船桥(固定),81,^0?47\d{7}$
日本-立山町/大原(固定),81,^0?470\d{6}$
日本-东金/茂原(固定),81,^0?475\d{6}$
日本-成田(固定),81,^0?476\d{6}$
日本-佐原(固定),81,^0?478\d{6}$
日本-铫子/四日市(固定),81,^0?479\d{6}$
日本-浦和/川口/熊谷(固定),81,^0?48\d{7}$
日本-久喜(固定),81,^0?480\d{6}$
日本-川越(固定),81,^0?49\d{7}$
日本-东松山(固定),81,^0?493\d{6}$
日本-秩父(固定),81,^0?494\d{6}$
日本-本庄(固定),81,^0?495\d{6}$
日本-伊豆大岛(固定),81,^0?4992\d{5}$
日本-三宅村(固定),81,^0?4994\d{5}$
日本-八丈岛(固定),81,^0?4996\d{5}$
日本-小笠原群岛(固定),81,^0?4998\d{5}$
日本-名古屋(固定),81,^0?52\d{7}$
日本-滨松(固定),81,^0?53\d{7}$
日本-田原(固定),81,^0?531\d{6}$
日本-丰桥(固定),81,^0?532\d{6}$
日本-丰桥(固定),81,^0?533\d{6}$
日本-新城/设乐町(固定),81,^0?536\d{6}$
日本-挂川(固定),81,^0?537\d{6}$
日本-磐田(固定),81,^0?538\d{6}$
日本-天龙(固定),81,^0?539\d{6}$
日本-静冈(固定),81,^0?54\d{7}$
日本-富士宫(固定),81,^0?544\d{6}$
日本-富士(固定),81,^0?545\d{6}$
日本-岛田(固定),81,^0?547\d{6}$
日本-榛原町(固定),81,^0?548\d{6}$
日本-甲府/沼津(固定),81,^0?55\d{7}$
日本-御殿场(固定),81,^0?550\d{6}$
日本-韭崎(固定),81,^0?551\d{6}$
日本-山梨(固定),81,^0?553\d{6}$
日本-大月(固定),81,^0?554\d{6}$
日本-吉田町(固定),81,^0?555\d{6}$
日本-加治川青柳(固定),81,^0?556\d{6}$
日本-伊东(固定),81,^0?557\d{6}$
日本-修善寺大仁/下田(固定),81,^0?558\d{6}$
日本-濑户(固定),81,^0?561\d{6}$
日本-尾张横须贺(固定),81,^0?562\d{6}$
日本-西尾(固定),81,^0?563\d{6}$
日本-冈崎(固定),81,^0?564\d{6}$
日本-丰田(固定),81,^0?565\d{6}$
日本-刈谷(固定),81,^0?566\d{6}$
日本-对马(固定),81,^0?567\d{6}$
日本-春日井(固定),81,^0?568\d{6}$
日本-半田(固定),81,^0?569\d{6}$
日本-多治见(固定),81,^0?572\d{6}$
日本-惠那(固定),81,^0?573\d{6}$
日本-美浓加茂/白川町(固定),81,^0?574\d{6}$
日本-关市/郡上八幡(固定),81,^0?575\d{6}$
日本-下吕(固定),81,^0?576\d{6}$
日本-荘川(固定),81,^0?5769\d{5}$
日本-高山(固定),81,^0?577\d{6}$
日本-飞驒(固定),81,^0?578\d{6}$
日本-岐阜(固定),81,^0?58\d{7}$
日本-高富(固定),81,^0?581\d{6}$
日本-大垣(固定),81,^0?584\d{6}$
日本-揖斐川町(固定),81,^0?585\d{6}$
日本-一宫(固定),81,^0?586\d{6}$
日本-一宫(固定),81,^0?587\d{6}$
日本-津市/四日市(固定),81,^0?59\d{7}$
日本-桑名(固定),81,^0?594\d{6}$
日本-上野/龟山(固定),81,^0?595\d{6}$
日本-伊势(固定),81,^0?596\d{6}$
日本-尾鹫/熊野古道(固定),81,^0?597\d{6}$
日本-熊野古道(固定),81,^0?5979\d{5}$
日本-松阪(固定),81,^0?598\d{6}$
日本-鸟羽/英虞(固定),81,^0?599\d{6}$
日本-大阪(固定),81,^0?6\d{8}$
日本-寝屋川/堺市/贝冢(固定),81,^0?72\d{7}$
日本-富田林(固定),81,^0?721\d{6}$
日本-和泉(固定),81,^0?725\d{6}$
日本-和歌山(固定),81,^0?73\d{7}$
日本-新宫/串本町(固定),81,^0?735\d{6}$
日本-岩出/桥本(固定),81,^0?736\d{6}$
日本-汤浅町(固定),81,^0?737\d{6}$
日本-御坊(固定),81,^0?738\d{6}$
日本-田边(固定),81,^0?739\d{6}$
日本-今津町(固定),81,^0?740\d{6}$
日本-奈良(固定),81,^0?742\d{6}$
日本-奈良(固定),81,^0?743\d{6}$
日本-大和高田(固定),81,^0?744\d{6}$
日本-大和高田/大和榛原(固定),81,^0?745\d{6}$
日本-吉野町/十津川村(固定),81,^0?746\d{6}$
日本-上北山村(固定),81,^0?7468\d{5}$
日本-五条/下市町(固定),81,^0?747\d{6}$
日本-八日市/水口町(固定),81,^0?748\d{6}$
日本-彦根/长滨(固定),81,^0?749\d{6}$
日本-京都(固定),81,^0?75\d{7}$
日本-金泽/富山(固定),81,^0?76\d{7}$
日本-小松/加贺(固定),81,^0?761\d{6}$
日本-福野町(固定),81,^0?763\d{6}$
日本-鱼津(固定),81,^0?765\d{6}$
日本-高冈(固定),81,^0?766\d{6}$
日本-七尾/羽咋(固定),81,^0?767\d{6}$
日本-轮岛/能登町(固定),81,^0?768\d{6}$
日本-大津(固定),81,^0?77\d{7}$
日本-敦贺/小滨(固定),81,^0?770\d{6}$
日本-龟冈/園部町(固定),81,^0?771\d{6}$
日本-宫津/峰山藩(固定),81,^0?772\d{6}$
日本-福知山/舞鹤(固定),81,^0?773\d{6}$
日本-宇治(固定),81,^0?774\d{6}$
日本-福井县(固定),81,^0?776\d{6}$
日本-武生(固定),81,^0?778\d{6}$
日本-小野町(固定),81,^0?779\d{6}$
日本-神户(固定),81,^0?78\d{7}$
日本-姬路/加古川/三田(固定),81,^0?79\d{7}$
日本-播磨山崎/福崎町(固定),81,^0?790\d{6}$
日本-龙野/相生(固定),81,^0?791\d{6}$
日本-三木(固定),81,^0?794\d{6}$
日本-西胁/丹波柏原(固定),81,^0?795\d{6}$
日本-丰冈/滨坂(固定),81,^0?796\d{6}$
日本-西宫(固定),81,^0?797\d{6}$
日本-西宫(固定),81,^0?798\d{6}$
日本-洲本/津名町(固定),81,^0?799\d{6}$
日本-广岛/东广岛(固定),81,^0?82\d{7}$
日本-柳井/久贺(固定),81,^0?820\d{6}$
日本-吴市(固定),81,^0?823\d{6}$
日本-三好/庄原(固定),81,^0?824\d{6}$
日本-千代田町/秋吉台/加计(固定),81,^0?826\d{6}$
日本-岩国(固定),81,^0?827\d{6}$
日本-廿日市(固定),81,^0?829\d{6}$
日本-下关/山口(固定),81,^0?83\d{7}$
日本-下松(固定),81,^0?833\d{6}$
日本-德山(固定),81,^0?834\d{6}$
日本-防府(固定),81,^0?835\d{6}$
日本-宇部(固定),81,^0?836\d{6}$
日本-长门(固定),81,^0?837\d{6}$
日本-萩市(固定),81,^0?838\d{6}$
日本-玉川(固定),81,^0?8387\d{5}$
日本-玉川(固定),81,^0?8388\d{5}$
日本-山口(固定),81,^0?8396\d{5}$
日本-尾道/福山(固定),81,^0?84\d{7}$
日本-因岛(固定),81,^0?845\d{6}$
日本-竹原/木江町(固定),81,^0?846\d{6}$
日本-府中/科赞/东城町(固定),81,^0?847\d{6}$
日本-东城町(固定),81,^0?8477\d{5}$
日本-尾道(固定),81,^0?848\d{6}$
日本-西乡町(固定),81,^0?8512\d{5}$
日本-海部(固定),81,^0?8514\d{5}$
日本-松江(固定),81,^0?852\d{6}$
日本-出云(固定),81,^0?853\d{6}$
日本-安来/木次/掛合町(固定),81,^0?854\d{6}$
日本-滨田/江津/川本町(固定),81,^0?855\d{6}$
日本-益田/津和野町(固定),81,^0?856\d{6}$
日本-鸟取(固定),81,^0?857\d{6}$
日本-上毛町/仓吉(固定),81,^0?858\d{6}$
日本-米子(固定),81,^0?859\d{6}$
日本-赤磐/仓敷/冈山(固定),81,^0?86\d{7}$
日本-玉野(固定),81,^0?863\d{6}$
日本-鸭方町/笠冈(固定),81,^0?865\d{6}$
日本-高梁/井原/总社(固定),81,^0?866\d{6}$
日本-新见/鸭川/久世(固定),81,^0?867\d{6}$
日本-津山/美作(固定),81,^0?868\d{6}$
日本-备前/尾久(固定),81,^0?869\d{6}$
日本-高松(固定),81,^0?87\d{7}$
日本-观音寺(固定),81,^0?875\d{6}$
日本-丸龟(固定),81,^0?877\d{6}$
日本-三本松/土庄町(固定),81,^0?879\d{6}$
日本-德岛/高知(固定),81,^0?88\d{7}$
日本-移动-NTTDocomo,81,^0?[789]0\d{8}$
日本-移动-KDDI(au),81,^0?[789]0\d{8}$
日本-移动-SoftBank,81,^0?[789]0\d{8}$
美国-新泽西州,1,^201\d{7}$
美国-华盛顿哥伦比亚特区,1,^202\d{7}$
美国-康乃狄克州,1,^203\d{7}$
美国-阿拉巴马州,1,^205\d{7}$
美国-华盛顿州,1,^206\d{7}$
美国-缅因州,1,^207\d{7}$
美国-爱德荷州,1,^208\d{7}$
美国-加利福尼亚州,1,^209\d{7}$
美国-德克萨斯州,1,^210\d{7}$
美国-纽约州(曼哈顿),1,^212\d{7}$
美国-加利福尼亚州(洛杉矶市中心),1,^213\d{7}$
美国-德克萨斯州(达拉斯),1,^214\d{7}$
美国-宾夕法尼亚州(费城),1,^215\d{7}$
美国-俄亥俄州(克里夫兰),1,^216\d{7}$
美国-伊利诺州,1,^217\d{7}$
美国-明尼苏达州,1,^218\d{7}$
美国-印第安纳州,1,^219\d{7}$
美国-俄亥俄州(纽瓦克),1,^220\d{7}$
美国-伊利诺州(芝加哥西北郊),1,^224\d{7}$
美国-路易斯安那州,1,^225\d{7}$
美国-密西西比州,1,^228\d{7}$
美国-佐治亚州,1,^229\d{7}$
美国-密歇根州,1,^231\d{7}$
美国-俄亥俄州,1,^234\d{7}$
美国-佛罗里达州,1,^239\d{7}$
美国-马里兰州,1,^240\d{7}$
美国-密歇根州(底特律西北郊),1,^248\d{7}$
美国-华盛顿州(塔科马),1,^253\d{7}$
美国-德克萨斯州,1,^254\d{7}$
美国-阿拉巴马州,1,^256\d{7}$
美国-印第安纳州,1,^260\d{7}$
美国-威斯康辛州,1,^262\d{7}$
美国-宾夕法尼亚州(费城),1,^267\d{7}$
美国-密歇根州,1,^269\d{7}$
美国-肯塔基州,1,^270\d{7}$
美国-宾夕法尼亚州(斯克兰顿),1,^272\d{7}$
美国-维吉尼亚州,1,^276\d{7}$
美国-德克萨斯州(休斯顿),1,^281\d{7}$
美国-德拉瓦州,1,^302\d{7}$
美国-科罗拉多州,1,^303\d{7}$
美国-西维吉尼亚州,1,^304\d{7}$
美国-佛罗里达州(迈阿密),1,^305\d{7}$
美国-怀俄明州,1,^307\d{7}$
美国-内布拉斯加州,1,^308\d{7}$
美国-伊利诺州,1,^309\d{7}$
美国-加利福尼亚州(洛杉矶西郊),1,^310\d{7}$
美国-伊利诺州(芝加哥市中心),1,^312\d{7}$
美国-密歇根州(底特律),1,^313\d{7}$
美国-密苏里州(圣路易斯),1,^314\d{7}$
美国-纽约州,1,^315\d{7}$
美国-堪萨斯州,1,^316\d{7}$
美国-印第安纳州(印第安纳波利斯),1,^317\d{7}$
美国-路易斯安那州,1,^318\d{7}$
美国-艾奥瓦州,1,^319\d{7}$
美国-明尼苏达州,1,^320\d{7}$
美国-佛罗里达州(奥兰多),1,^321\d{7}$
美国-加利福尼亚州(洛杉矶),1,^323\d{7}$
美国-德克萨斯州,1,^325\d{7}$
美国-俄亥俄州,1,^330\d{7}$
美国-阿拉巴马州,1,^334\d{7}$
美国-北卡罗莱那州,1,^336\d{7}$
美国-路易斯安那州,1,^337\d{7}$
美国-麻萨诸塞州,1,^339\d{7}$
美国-维尔京群岛,1,^340\d{7}$
美国-德克萨斯州,1,^346\d{7}$
美国-纽约州(纽约市),1,^347\d{7}$
美国-麻萨诸塞州,1,^351\d{7}$
美国-佛罗里达州,1,^352\d{7}$
美国-华盛顿州,1,^360\d{7}$
美国-德克萨斯州,1,^361\d{7}$
美国-肯塔基州,1,^364\d{7}$
美国-俄亥俄州,1,^380\d{7}$
美国-犹他州,1,^385\d{7}$
美国-佛罗里达州,1,^386\d{7}$
美国-罗德岛州,1,^401\d{7}$
美国-内布拉斯加州,1,^402\d{7}$
美国-佐治亚州(亚特兰大),1,^404\d{7}$
美国-奥克拉荷马州,1,^405\d{7}$
美国-蒙大拿州,1,^406\d{7}$
美国-加利福尼亚州(圣何塞),1,^408\d{7}$
美国-德克萨斯州,1,^409\d{7}$
美国-马里兰州,1,^410\d{7}$
美国-宾夕法尼亚州(匹兹堡),1,^412\d{7}$
美国-麻萨诸塞州,1,^413\d{7}$
美国-威斯康辛州(密尔沃基),1,^414\d{7}$
美国-加利福尼亚州(旧金山),1,^415\d{7}$
美国-密苏里州,1,^417\d{7}$
美国-俄亥俄州,1,^419\d{7}$
美国-田纳西州,1,^423\d{7}$
美国-加利福尼亚州,1,^424\d{7}$
美国-华盛顿州(西雅图北郊),1,^425\d{7}$
美国-德克萨斯州,1,^430\d{7}$
美国-德克萨斯州,1,^432\d{7}$
美国-维吉尼亚州,1,^434\d{7}$
美国-犹他州,1,^435\d{7}$
美国-俄亥俄州,1,^440\d{7}$
美国-加利福尼亚州,1,^442\d{7}$
美国-马里兰州,1,^443\d{7}$
美国-宾夕法尼亚州(费城),1,^445\d{7}$
美国-俄勒冈州,1,^458\d{7}$
美国-印第安纳州,1,^463\d{7}$
美国-德克萨斯州(达拉斯),1,^469\d{7}$
美国-佐治亚州(亚特兰大),1,^470\d{7}$
美国-康乃狄克州,1,^475\d{7}$
美国-佐治亚州,1,^478\d{7}$
美国-阿肯色州,1,^479\d{7}$
美国-亚利桑那州,1,^480\d{7}$
美国-宾夕法尼亚州,1,^484\d{7}$
美国-阿肯色州,1,^501\d{7}$
美国-肯塔基州,1,^502\d{7}$
美国-奥勒冈州,1,^503\d{7}$
美国-路易斯安那州(新奥尔良),1,^504\d{7}$
美国-新墨西哥州,1,^505\d{7}$
美国-明尼苏达州,1,^507\d{7}$
美国-麻萨诸塞州,1,^508\d{7}$
美国-华盛顿州(东部),1,^509\d{7}$
美国-加利福尼亚州(奥克兰),1,^510\d{7}$
美国-德克萨斯州(奥斯汀),1,^512\d{7}$
美国-俄亥俄州(辛辛那提),1,^513\d{7}$
美国-艾奥瓦州,1,^515\d{7}$
美国-纽约州(拿骚县),1,^516\d{7}$
美国-密歇根州,1,^517\d{7}$
美国-纽约州,1,^518\d{7}$
美国-亚历桑那州,1,^520\d{7}$
美国-加利福尼亚州,1,^530\d{7}$
美国-内布拉斯加州,1,^531\d{7}$
美国-威斯康辛州,1,^534\d{7}$
美国-俄克拉荷马州,1,^539\d{7}$
美国-维吉尼亚州,1,^540\d{7}$
美国-奥勒冈州,1,^541\d{7}$
美国-新泽西州,1,^551\d{7}$
美国-加利福尼亚州(弗雷斯诺),1,^559\d{7}$
美国-佛罗里达州,1,^561\d{7}$
美国-加利福尼亚州(长滩),1,^562\d{7}$
美国-艾奥瓦州,1,^563\d{7}$
美国-俄亥俄州,1,^567\d{7}$
美国-宾夕法尼亚州,1,^570\d{7}$
美国-维吉尼亚州,1,^571\d{7}$
美国-密苏里州,1,^573\d{7}$
美国-印第安纳州,1,^574\d{7}$
美国-新墨西哥州,1,^575\d{7}$
美国-奥克拉荷马州,1,^580\d{7}$
美国-纽约州,1,^585\d{7}$
美国-密歇根州,1,^586\d{7}$
美国-密西西比州,1,^601\d{7}$
美国-亚利桑那州(凤凰城),1,^602\d{7}$
美国-新罕布什尔州,1,^603\d{7}$
美国-南达科他州,1,^605\d{7}$
美国-肯塔基州,1,^606\d{7}$
美国-纽约州,1,^607\d{7}$
美国-威斯康辛州,1,^608\d{7}$
美国-新泽西州,1,^609\d{7}$
美国-宾夕法尼亚州,1,^610\d{7}$
美国-明尼苏达州(明尼阿波利斯),1,^612\d{7}$
美国-俄亥俄州(哥伦布),1,^614\d{7}$
美国-田纳西州(纳什维尔),1,^615\d{7}$
美国-密歇根州,1,^616\d{7}$
美国-麻萨诸塞州(波士顿),1,^617\d{7}$
美国-伊利诺州,1,^618\d{7}$
美国-加利福尼亚州(圣地亚哥),1,^619\d{7}$
美国-堪萨斯州,1,^620\d{7}$
美国-亚利桑那州,1,^623\d{7}$
美国-加利福尼亚州(洛杉矶东郊),1,^626\d{7}$
美国-加利福尼亚州,1,^628\d{7}$
美国-田纳西州,1,^629\d{7}$
美国-伊利诺州(芝加哥西郊),1,^630\d{7}$
美国-纽约州(萨福克县),1,^631\d{7}$
美国-密苏里州,1,^636\d{7}$
美国-艾奥瓦州,1,^641\d{7}$
美国-纽约州(曼哈顿),1,^646\d{7}$
美国-加利福尼亚州,1,^650\d{7}$
美国-明尼苏达州,1,^651\d{7}$
美国-加利福尼亚州,1,^657\d{7}$
美国-密苏里州,1,^660\d{7}$
美国-加利福尼亚州,1,^661\d{7}$
美国-密西西比州,1,^662\d{7}$
美国-马里兰州,1,^667\d{7}$
美国-加利福尼亚州,1,^669\d{7}$
美国-马里亚纳群岛,1,^670\d{7}$
美国-关岛,1,^671\d{7}$
美国-佐治亚州(亚特兰大),1,^678\d{7}$
美国-纽约州,1,^680\d{7}$
美国-西维吉尼亚州,1,^681\d{7}$
美国-德克萨斯州(沃斯堡),1,^682\d{7}$
美国-东萨摩亚,1,^684\d{7}$
美国-北达科他州,1,^701\d{7}$
美国-内华达州(拉斯维加斯),1,^702\d{7}$
美国-维吉尼亚州,1,^703\d{7}$
美国-北卡罗莱那州(夏洛特),1,^704\d{7}$
美国-佐治亚州,1,^706\d{7}$
美国-加利福尼亚州,1,^707\d{7}$
美国-伊利诺州(芝加哥南郊),1,^708\d{7}$
美国-艾奥瓦州,1,^712\d{7}$
美国-德克萨斯州(休斯顿),1,^713\d{7}$
美国-加利福尼亚州(橙县),1,^714\d{7}$
美国-威斯康辛州,1,^715\d{7}$
美国-纽约州(布法罗),1,^716\d{7}$
美国-宾夕法尼亚州,1,^717\d{7}$
美国-纽约州(纽约市),1,^718\d{7}$
美国-科罗拉多州,1,^719\d{7}$
美国-科罗拉多州,1,^720\d{7}$
美国-宾夕法尼亚州,1,^724\d{7}$
美国-内华达州,1,^725\d{7}$
美国-佛罗里达州,1,^727\d{7}$
美国-田纳西州,1,^731\d{7}$
美国-新泽西州,1,^732\d{7}$
美国-密歇根州,1,^734\d{7}$
美国-德克萨斯州,1,^737\d{7}$
美国-俄亥俄州,1,^740\d{7}$
美国-北卡罗来纳州,1,^743\d{7}$
美国-加利福尼亚州,1,^747\d{7}$
美国-佛罗里达州,1,^754\d{7}$
美国-维吉尼亚州,1,^757\d{7}$
美国-加利福尼亚州,1,^760\d{7}$
美国-佐治亚州,1,^762\d{7}$
美国-明尼苏达州,1,^763\d{7}$
美国-印第安纳州,1,^765\d{7}$
美国-密西西比州,1,^769\d{7}$
美国-佐治亚州,1,^770\d{7}$
美国-佛罗里达州,1,^772\d{7}$
美国-伊利诺州(芝加哥),1,^773\d{7}$
美国-麻萨诸塞州,1,^774\d{7}$
美国-内华达州,1,^775\d{7}$
美国-加利福尼亚州,1,^779\d{7}$
美国-堪萨斯州,1,^785\d{7}$
美国-佛罗里达州(迈阿密),1,^786\d{7}$
美国-波多黎各,1,^787\d{7}$
美国-犹他州,1,^801\d{7}$
美国-佛蒙特州,1,^802\d{7}$
美国-南卡罗来纳州,1,^803\d{7}$
美国-维吉尼亚州(里士满),1,^804\d{7}$
美国-加利福尼亚州,1,^805\d{7}$
美国-德克萨斯州,1,^806\d{7}$
美国-夏威夷,1,^808\d{7}$
美国-密歇根州,1,^810\d{7}$
美国-印第安纳州,1,^812\d{7}$
美国-佛罗里达州(坦帕),1,^813\d{7}$
美国-宾夕法尼亚州,1,^814\d{7}$
美国-伊利诺州,1,^815\d{7}$
美国-密苏里州(堪萨斯城),1,^816\d{7}$
美国-德克萨斯州(沃斯堡),1,^817\d{7}$
美国-加利福尼亚州(洛杉矶北郊),1,^818\d{7}$
美国-北卡罗莱那州,1,^828\d{7}$
美国-德克萨斯州,1,^830\d{7}$
美国-加利福尼亚州,1,^831\d{7}$
美国-德克萨斯州(休斯顿),1,^832\d{7}$
美国-宾夕法尼亚州,1,^835\d{7}$
美国-南卡罗来纳州,1,^843\d{7}$
美国-纽约州,1,^845\d{7}$
美国-伊利诺州,1,^847\d{7}$
美国-新泽西州,1,^848\d{7}$
美国-佛罗里达州,1,^850\d{7}$
美国-南卡罗来纳州,1,^854\d{7}$
美国-新泽西州,1,^856\d{7}$
美国-麻萨诸塞州(波士顿),1,^857\d{7}$
美国-加利福尼亚州(圣地亚哥北郊),1,^858\d{7}$
美国-肯塔基州,1,^859\d{7}$
美国-康乃狄克州,1,^860\d{7}$
美国-新泽西州,1,^862\d{7}$
美国-佛罗里达州,1,^863\d{7}$
美国-南卡罗来纳州,1,^864\d{7}$
美国-田纳西州(诺克斯维尔),1,^865\d{7}$
美国-阿肯色州,1,^870\d{7}$
美国-伊利诺州,1,^872\d{7}$
美国-宾夕法尼亚州(匹兹堡),1,^878\d{7}$
美国-田纳西州(孟菲斯),1,^901\d{7}$
美国-德克萨斯州,1,^903\d{7}$
美国-佛罗里达州(杰克逊维尔),1,^904\d{7}$
美国-密歇根州,1,^906\d{7}$
美国-阿拉斯加,1,^907\d{7}$
美国-新泽西州,1,^908\d{7}$
美国-加利福尼亚州(圣贝纳迪诺),1,^909\d{7}$
美国-北卡罗莱那州,1,^910\d{7}$
美国-佐治亚州,1,^912\d{7}$
美国-堪萨斯州,1,^913\d{7}$
美国-纽约州(威斯特彻斯特县),1,^914\d{7}$
美国-德克萨斯州(埃尔帕索),1,^915\d{7}$
美国-加利福尼亚州(萨克拉门托),1,^916\d{7}$
美国-纽约市,1,^917\d{7}$
美国-俄克拉荷马州,1,^918\d{7}$
美国-北卡罗莱那州(罗利),1,^919\d{7}$
美国-威斯康辛州,1,^920\d{7}$
美国-加利福尼亚州,1,^925\d{7}$
美国-亚利桑那州,1,^928\d{7}$
美国-纽约州,1,^929\d{7}$
美国-印第安纳州,1,^930\d{7}$
美国-田纳西州,1,^931\d{7}$
美国-纽约州,1,^934\d{7}$
美国-德克萨斯州,1,^936\d{7}$
美国-俄亥俄州,1,^937\d{7}$
美国-阿拉巴马州,1,^938\d{7}$
美国-波多黎各,1,^939\d{7}$
美国-德克萨斯州,1,^940\d{7}$
美国-佛罗里达州,1,^941\d{7}$
美国-密歇根州,1,^947\d{7}$
美国-加利福尼亚州(橙县南部),1,^949\d{7}$
美国-加利福尼亚州(河滨),1,^951\d{7}$
美国-明尼苏达州,1,^952\d{7}$
美国-佛罗里达州,1,^954\d{7}$
美国-德克萨斯州,1,^956\d{7}$
美国-康乃狄克州,1,^959\d{7}$
美国-科罗拉多州,1,^970\d{7}$
美国-俄勒冈州,1,^971\d{7}$
美国-德克萨斯州(达拉斯),1,^972\d{7}$
美国-新泽西州,1,^973\d{7}$
美国-麻萨诸塞州,1,^978\d{7}$
美国-德克萨斯州,1,^979\d{7}$
美国-北卡罗莱那州(夏洛特),1,^980\d{7}$
美国-北卡罗来纳州,1,^984\d{7}$
美国-路易斯安那州,1,^985\d{7}$
美国-密歇根州,1,^989\d{7}$
美国-免费电话,1,^800\d{7}$
哥伦比亚-亚马孙(固定),57,^8\d{7}$
哥伦比亚-安提奥基亚(固定),57,^4\d{7}$
哥伦比亚-阿劳卡(固定),57,^7\d{7}$
哥伦比亚-大西洋(固定),57,^5\d{7}$
哥伦比亚-博利瓦尔(固定),57,^5\d{7}$
哥伦比亚-博亚卡(固定),57,^8\d{7}$
哥伦比亚-卡尔达斯(固定),57,^6\d{7}$
哥伦比亚-卡克塔(固定),57,^8\d{7}$
哥伦比亚-卡萨纳雷(固定),57,^8\d{7}$
哥伦比亚-考卡(固定),57,^2\d{7}$
哥伦比亚-塞萨尔(固定),57,^5\d{7}$
哥伦比亚-乔科(固定),57,^4\d{7}$
哥伦比亚-科尔多巴(固定),57,^4\d{7}$
